stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,8.17,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,19.26,3.21,2.14,0,4.28,0,79.16,0,0,6.42,7.49,1.07,0,0,2.14,0,0,0,1.07,0,0,0,0,0,0
21Day,65.59,6.69,45.51,171.33,5.35,124.48,0,22.76,0,4.02,9.37,1.34,0,2489.67,2.68,50.86,53.54,13.39,125.82,40.16,246.29,0,20.08,28.11,0,290.46,119.13,2.68,8.03,0,77.63,195.43,0,1.34,36.14,22.76,64.25,9.37,2.68,0,53.54
3Month,60.79,287.31,885.94,3086.23,12.16,0,733.96,33.91,14.72,584.87,815.23,17.28,0,218164.15,1087.19,82.87,3442.01,640.22,1000.8,614.62,1333.55,239.64,288.59,543.27,382.98,188.45,29.12,181.09,285.71,0,64.95,2925.3,8,548.07,88.31,8.96,0.64,14.4,478.96,342.67,840.83
22Month,107.14,348.22,365.17,858.79,6.01,0,994.91,25.69,6.56,131.2,733.61,194.06,0,316708.2,350.41,90.2,1060.51,100.58,146.5,576.72,942.98,31.71,4848.83,320.34,13.67,71.61,15.85,89.65,354.78,173.84,34.99,389.76,0,123.54,68.33,91.84,1.64,3.83,45.37,1.64,265.13
