stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,61.3,77.64,0,298.31,8.17,4.09,0,4.09,0,0,0,0,12.26,0,0,4.09,0,24.52,36.78,200.23,482.2,0,0,0,0,89.9,3616.47,4.09,0,57.21,0,0,0,0,0,4.09,0,0,0
72hpf,43.86,13.91,0,53.49,8.56,66.33,0,3.21,0,0,2.14,0,0,0,0,10.7,0,22.47,90.93,34.23,206.47,0,1.07,4.28,0,708.2,564.85,1.07,6.42,156.19,1.07,1.07,50.28,3.21,2.14,7.49,0,0,0
21Day,121.81,18.74,5.35,368.1,6.69,535.41,0,236.92,0,1.34,24.09,0,0,10.71,9.37,329.28,8.03,41.49,156.61,152.59,469.83,0,0,33.46,1.34,445.73,349.36,6.69,9.37,214.17,52.2,4.02,50.86,10.71,22.76,9.37,0,0,96.37
3Month,3.52,45.75,2.88,247.64,3.2,0,1.28,16.32,0.32,15.04,127.66,1.6,0,133.42,111.98,39.99,16.64,43.19,132.46,100.46,201.57,45.11,0.64,21.12,25.6,38.39,7.68,8.32,15.36,17.6,2.24,203.81,6.4,0,0,1.92,27.2,24.64,157.74
22Month,1.64,63.41,5.47,114.25,1.64,0,3.83,7.11,1.09,7.11,220.85,109.88,0,269.5,27.88,53.57,27.88,7.11,27.33,181.49,150.88,6.56,10.93,7.11,1.09,4.92,4.92,9.84,27.33,8.75,2.19,36.63,16.95,1.64,0,1.09,29.52,0,100.58
