stage,Epithelial.cell,Goblet.cell,Hatching.gland,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,T.cell
24hpf,4.08640457285017,0,4.08640457285017,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,4.27916456586431,2.13958228293216,0,1.06979114146608,0,0
21Day,4.01559926460992,0,0,1.33853308820331,0,0,0,0,0,2.67706617640661,0,0,0,1.33853308820331,0
3Month,1.27979719821678,0.639898599108391,0,3.19949299554195,0.319949299554195,0.319949299554195,0.639898599108391,1.27979719821678,0,0,0,0.639898599108391,0,0,0.319949299554195
22Month,0,0,0,1.6399639535923,0,0.546654651197433,0,0,0.546654651197433,0,0,0,0,0,0
