stage,Erythrocyte,Hepatocyte,Neural.cell,Neural.progenitor.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,8.17280914570035,0
72hpf,0,0,2.13958228293216,0,1.06979114146608
21Day,1.33853308820331,0,1.33853308820331,0,0
22Month,0,1.6399639535923,0,0,0
