stage,Epithelial.cell,Epithelial.cell..Brain.,Neural.cell,Neural.progenitor.cell
24hpf,4.08640457285017,0,4.08640457285017,4.08640457285017
72hpf,0,0,2.13958228293216,0
21Day,0,1.33853308820331,0,0
