stage,Granulocyte,Macrophage,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,T.cell
24hpf,0,0,0,0,8.17280914570035,0,0
72hpf,0,0,0,2.13958228293216,0,0,0
21Day,0,1.33853308820331,0,0,0,0,1.33853308820331
3Month,0,0,0.319949299554195,0,0,0,0.319949299554195
22Month,0.546654651197433,0,0,0,0,0.546654651197433,0
