stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.95,16.35,0,0,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,24.61,1.07,1.07,0,1.07,0,1.07,0,0,0,0,0,0,2.14,14.98,2.14,35.3,0,0,1.07,0,7.49,3.21,0,0,0,24.61,0,0,0,1.07,0,0,0,0,0
21Day,5.35,2.68,0,156.61,2.68,1.34,0,9.37,0,1.34,0,0,0,28.11,8.03,1.34,8.03,113.78,21.42,101.73,0,0,85.67,0,10.71,10.71,0,0,0,36.14,5.35,0,1.34,0,1.34,1.34,1.34,0,8.03
3Month,0,6.08,1.6,415.29,0,0,1.92,9.6,1.92,27.84,70.39,0.32,48.95,1585.99,7.68,20.16,12.8,358.98,199.33,169.57,9.28,0.64,22.08,5.76,1.28,0,1.92,1.6,0,1.92,3.84,5.76,12.16,0.64,0,0.32,19.84,15.04,16
22Month,2.19,21.87,2.73,448.8,0.55,0,5.47,9.84,7.11,25.15,229.05,8.75,62.32,449.9,21.87,13.67,10.39,243.81,402.88,280.43,0.55,4.92,85.82,1.64,0,0.55,0.55,3.28,2.19,2.19,1.09,0,20.77,1.64,3.83,1.09,4.37,0,36.63
