stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,8.17,0,57.21,0,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,16.35,2321.08,0,0,0,0,57.21,290.13,0,0,907.18,0,0,0,0,0,0,0,0,0,0
72hpf,75.96,21.4,0,29.95,6.42,37.44,0,0,0,0,1.07,0,0,0,2.14,0,10.7,53.49,9.63,3729.29,0,2.14,124.1,1.07,339.12,189.35,0,2.14,2983.65,2.14,0,0,29.95,0,6.42,95.21,0,0,0
21Day,42.83,14.72,1.34,44.17,4.02,36.14,0,9.37,0,1.34,2.68,1.34,9.37,1.34,8.03,8.03,1.34,30.79,8.03,2614.16,1.34,1.34,514,0,77.63,36.14,0,1.34,596.99,68.27,0,1.34,13.39,8.03,10.71,40.16,24.09,0,4.02
3Month,3.52,21.44,0.64,19.84,0.32,0,5.12,0.32,0.64,2.88,15.04,0.64,17.28,7.04,0.64,11.2,2.56,6.08,8.32,536.87,67.19,0.32,199.65,0.96,2.24,0,2.56,0.64,18.24,3.2,0.32,4.16,0,0,0,1.6,49.91,0.64,3.2
22Month,1.09,17.49,0.55,7.65,0,0,3.28,1.09,0,1.09,3.28,1.64,32.8,1.09,1.09,2.73,1.09,0,2.73,321.43,8.75,0.55,80.9,0,2.73,1.09,0,2.73,13.12,0,0,0.55,0,0,0,1.09,3.83,0,1.64
