stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,12.26,8.17,0,0,0,0,0,4.09,0,0,0,0,4.09,0,12.26,102.16,134.85,0,0,0,0,85.81,1156.45,4.09,0,0,4.09,0,0,4.09,0,0,4.09,0,0,0
72hpf,74.89,13.91,0,77.02,29.95,40.65,0,4.28,0,0,7.49,0,0,0,11.77,0,49.21,120.89,12.84,544.52,0,2.14,4.28,2.14,3459.7,828.02,8.56,16.05,0,288.84,1.07,0,112.33,0,2.14,18.19,0,0,0
21Day,65.59,4.02,8.03,137.87,5.35,44.17,0,36.14,0,1.34,34.8,0,9.37,2.68,128.5,34.8,16.06,30.79,28.11,302.51,0,0,17.4,0,843.28,287.78,24.09,14.72,0,128.5,40.16,6.69,32.12,6.69,12.05,10.71,1.34,0,57.56
3Month,16.64,8,8.96,183.33,2.56,0,5.44,6.4,0.32,15.04,126.38,0,198.05,29.76,19.52,571.11,11.52,36.47,46.39,60.15,5.76,0,5.44,13.44,12.16,4.16,51.19,10.24,0,3.2,10.88,237.08,2.88,0,0,1.92,17.6,18.24,57.91
22Month,4.37,15.85,20.23,71.61,1.09,0,7.65,6.56,0,9.84,259.11,94.57,572.89,19.68,47.01,552.67,3.83,12.03,72.71,49.75,2.19,7.11,4.37,1.09,7.65,2.73,31.71,12.57,2.73,1.64,2.73,48.11,7.11,1.64,0,0.55,2.19,0,19.68
