stage,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Macrophage,Mt.rich.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,0,0,4.08640457285017
72hpf,1.06979114146608,0,0,0,0,0,0,4.27916456586431,0
22Month,0,0.546654651197433,0.546654651197433,1.6399639535923,0.546654651197433,0.546654651197433,0.546654651197433,0,0
