stage,Enterocyte,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,0,0,0,0,0,0
21Day,0,2.67706617640661,1.33853308820331,0,0,0,0,0,0,2.67706617640661,0,0,0,0,0,0,0,0,0,0
3Month,0.319949299554195,12.7979719821678,0,1.91969579732517,0.639898599108391,1.91969579732517,0.959847898662586,3.51944229509615,1.27979719821678,5.43913809242132,1.59974649777098,0.319949299554195,0,0.639898599108391,0,0.319949299554195,0.319949299554195,0.959847898662586,0.639898599108391,1.59974649777098
22Month,0,1.6399639535923,0,0,0,2.73327325598717,0,2.18661860478973,0,0,0,0,0.546654651197433,0.546654651197433,0.546654651197433,0,0,0,0,0
