stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,12.26,8.17,24.52,0,0,0,0,4.09,102.16,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,2.14,2.14,0,6.42,0,2.14,0,0,0,0,0,0,0,1.07,0,3.21,6.42,1.07,7.49,0,0,0,0,22.47,27.81,0,0,5.35,0,0,1.07,0,0,2.14,0,0,0
21Day,4.02,0,0,17.4,0,17.4,0,1.34,0,0,0,2.68,0,4.02,2.68,1.34,6.69,4.02,9.37,0,0,0,0,22.76,6.69,0,0,1.34,0,1.34,2.68,2.68,4.02,0,0,0,1.34
3Month,0,3.52,0.64,29.76,0.32,0,0.32,0,3.84,12.16,0,41.59,9.6,0.32,10.56,1.6,5.76,10.88,7.04,1.6,0,1.92,1.92,1.28,0.32,1.6,0,0.32,1.92,18.56,0.64,0,0,0,6.08,24,6.4
22Month,0,5.47,0.55,10.93,0,0,0.55,0,1.09,16.4,2.73,67.79,3.83,2.19,9.84,0.55,1.09,6.01,6.56,0,1.09,3.28,0.55,1.09,0,2.73,1.64,0,0,3.28,0,0.55,0,0,0,0,2.73
