stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,57.21,0,0,0,0,0,0,0,0,0,0,0,4.09,0,114.42,28.6,0,0,0,0,12.26,20.43,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0
72hpf,0,7.49,0,39.58,2.14,7.49,0,0,0,3.21,0,0,0,1.07,0,5.35,42.79,26.74,147.63,0,1.07,1.07,0,18.19,12.84,0,0,0,103.77,0,0,0,2.14,0,0,7.49,0,0,0
21Day,195.43,10.71,13.39,19719.27,13.39,289.12,0,37.48,1.34,32.12,1.34,61.57,41.49,112.44,48.19,53.54,10835.43,309.2,954.37,1.34,2.68,224.87,2.68,460.46,232.9,4.02,22.76,0,262.35,384.16,0,0,49.53,46.85,105.74,30.79,0,0,49.53
3Month,1.6,44.79,193.25,6588.08,0.64,0,37.11,0.32,38.07,166.69,0,193.89,1605.19,7.04,249.24,58.87,976.81,391.3,190.69,48.63,1.28,38.07,18.88,8.32,0.64,12.16,9.92,0,4.16,66.55,4.48,45.43,1.6,0,0,0.64,32.63,33.27,55.35
22Month,6.56,104.41,258.57,3368.49,1.09,0,15.85,1.09,27.88,278.79,21.87,287.54,650.52,11.48,564.69,30.61,806.32,1377.02,660.91,6.56,15.31,80.9,10.39,6.01,1.64,10.93,8.75,7.65,0.55,9.84,0,5.47,6.01,7.11,0,1.09,2.73,0.55,21.87
