stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,24.52,0,89.9,0,4.09,0,4.09,0,0,0,0,4.09,0,0,4.09,0,8.17,61.3,28.6,183.89,0,0,0,0,32.69,1230.01,0,0,0,28.6,0,0,0,0,0,0,4.09,0,0,0
72hpf,18.19,5.35,0,54.56,11.77,5.35,0,0,0,0,0,0,0,0,0,3.21,0,65.26,54.56,6.42,106.98,0,17.12,2.14,2.14,128.37,523.13,3.21,1.07,0,56.7,8.56,0,0,16.05,3.21,1.07,5.35,0,0,0
21Day,42.83,1.34,4.02,156.61,2.68,30.79,0,46.85,0,0,1.34,1.34,0,6.69,1.34,41.49,4.02,13.39,21.42,12.05,180.7,0,1.34,13.39,0,53.54,230.23,1.34,0,0,49.53,12.05,0,9.37,28.11,0,2.68,0,0,0,21.42
3Month,0,0.96,1.28,42.55,0.32,0,1.28,0.96,0.32,1.6,3.2,0,0,12.48,3.2,2.88,8,1.28,3.84,6.08,9.6,0.96,0,1.92,0.96,0.96,1.92,0.64,0.96,0,0.64,1.92,0.32,220.45,1.28,0,0,0,4.48,81.27,13.12
22Month,0,0.55,2.73,15.85,0,0,1.64,1.64,0,0.55,12.57,3.28,0,28.43,6.01,12.03,15.31,0.55,0.55,13.12,3.83,0.55,1.09,0,0,2.19,0.55,0,0.55,9.84,1.09,1.09,0,30.61,0.55,0,0,0,0,0,6.56
