stage,Cardiomyocyte,Hatching.gland,Hepatocyte,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell
24hpf,0,4.08640457285017,0,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,1.06979114146608,1.06979114146608,1.06979114146608,0
21Day,5.35413235281323,0,0,0,1.33853308820331,1.33853308820331,0,0
22Month,0,0,2.73327325598717,0.546654651197433,0,0,0,0.546654651197433
