stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,118.51,0,0,0,0,0,0,0,102.16,0,0,0,0,8.17,85.81,0,28.6,0,0,0,8.17,4.09,49.04,0,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,4.28,0,0,19.26,1.07,0,0,0,0,0,0,0,0,0,0,1.07,4.28,144.42,0,11.77,0,0,0,11.77,17.12,24.61,0,0,0,8.56,1.07,2.14,1.07,0,0,10.7,0,0,0
21Day,1.34,4.02,29.45,36.14,2.68,12.05,0,1.34,1.34,0,1.34,0,28.11,1.34,2.68,219.52,2.68,14.72,5.35,72.28,0,1.34,9.37,25.43,33.46,38.82,0,4.02,0,13.39,44.17,4.02,34.8,4.02,1.34,9.37,1.34,0,2.68
3Month,0,2.88,26.88,33.59,0.96,0,1.28,0.32,34.23,3.84,0.32,0,219.49,7.68,0.32,420.73,1.92,3.2,3.2,13.12,7.36,0.64,2.56,134.38,0.64,1.92,0.32,0.64,0,0.96,11.52,39.03,3.2,0,0,0.32,1.6,4.16,3.84
22Month,0,2.19,17.49,32.25,0.55,0,2.73,0,31.71,3.83,31.16,0,529.16,0.55,0.55,213.74,0,1.64,1.64,6.56,1.09,8.2,1.09,19.68,1.09,0.55,1.64,0.55,0.55,0,2.73,15.85,22.41,1.09,0,0,0.55,0,1.64
