stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.95,65.38,0,0,0,0,20.43,57.21,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,3.21,0,3.21,0,28.88,0,1.07,0,0,0,0,0,0,8.56,0,0,5.35,18.19,43.86,0,0,4.28,0,96.28,6.42,0,5.35,53.49,1.07,0,0,5.35,0,0,2.14,0,0,0
21Day,20.08,0,5.35,74.96,1.34,97.71,0,74.96,0,0,16.06,0,1.34,12.05,62.91,1.34,0,53.54,108.42,214.17,1.34,0,41.49,0,194.09,10.71,2.68,13.39,69.6,12.05,0,1.34,20.08,0,14.72,4.02,0,0,18.74
3Month,0.64,4.8,0,18.56,0.32,0,3.84,2.88,0.32,1.92,27.2,0.32,10.88,49.91,0.32,2.24,2.24,2.24,37.75,20.8,10.56,0,1.6,1.92,4.48,0,3.52,3.52,3.2,1.92,0.32,7.04,0,0,0,0,2.56,108.78,3.2
22Month,0,15.85,0.55,18.59,0.55,0,1.09,1.09,0,0,55.21,12.03,30.07,15.31,3.28,3.28,0,1.09,47.01,19.13,0.55,2.19,3.28,0,5.47,1.09,5.47,2.73,0,0,0,2.73,6.01,0.55,0,0.55,0.55,0,5.47
