stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Spermatocyte
72hpf,1.06979114146608,0,0,0,0,1.06979114146608,0,2.13958228293216,2.13958228293216,0
21Day,0,0,1.33853308820331,0,0,0,1.33853308820331,2.67706617640661,0,0
3Month,0,0,0.319949299554195,0,0,0,0,0,0,0.319949299554195
22Month,0,0.546654651197433,0,0.546654651197433,0.546654651197433,0,0,0,0,0
