stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,57.21,24.52,0,85.81,12.26,8.17,0,0,0,0,0,0,12.26,8.17,0,0,4.09,12.26,20.43,24.52,167.54,0,0,0,8.17,155.28,1589.61,0,0,0,20.43,0,0,0,0,0,16.35,0,0,0
72hpf,43.86,25.67,0,79.16,38.51,21.4,0,6.42,0,0,0,0,0,0,0,0,0,41.72,190.42,6.42,220.38,0,7.49,5.35,1.07,2173.82,587.32,9.63,40.65,0,248.19,4.28,1.07,121.96,31.02,20.33,23.54,0,0,0
21Day,84.33,14.72,4.02,283.77,18.74,45.51,0,37.48,0,1.34,5.35,1.34,0,8.03,2.68,10.71,18.74,20.08,105.74,25.43,302.51,0,0,37.48,5.35,570.22,207.47,8.03,10.71,0,140.55,32.12,13.39,45.51,28.11,45.51,22.76,0,0,9.37
3Month,0.96,12.48,5.44,188.77,4.16,0,0.64,4.48,0.96,30.08,14.4,0,0,229.08,8.32,4.8,71.35,22.72,55.99,33.91,67.51,12.48,0.32,16.32,14.4,28.48,2.88,17.6,8.64,0,6.4,9.6,310.99,5.12,0.64,0,0.96,22.72,419.13,9.6
22Month,0.55,28.97,5.47,101.13,1.64,0,1.09,2.73,0.55,15.31,19.13,36.08,0,476.68,3.28,27.33,110.42,4.37,18.04,66.69,73.8,1.64,10.93,9.29,2.19,17.49,2.73,18.04,20.77,2.73,3.28,2.19,49.75,14.76,10.39,0,1.09,5.47,3.83,7.11
