stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,4.09,0,0,0,0,12.26,61.3,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,28.88,2.14,0,0,0,0,0,0,0,0,0,0,0,16.05,0,3.21,0,0,0,0,37.44,12.84,0,1.07,0,3.21,0,0,4.28,0,0,0,0,0
21Day,2.68,1.34,0,109.76,0,8.03,0,0,22.76,0,0,1.34,0,1.34,1.34,1.34,14.72,5.35,20.08,0,0,6.69,0,26.77,12.05,0,0,0,9.37,14.72,4.02,1.34,0,1.34,0,0,2.68
3Month,1.28,12.16,6.4,458.49,1.6,0,4.16,0.32,547.11,10.24,0.32,880.82,12.48,1.28,125.42,7.36,121.58,15.04,31.67,16,1.28,107.82,7.04,9.6,1.28,3.2,3.84,0,0.32,30.4,94.07,2.88,0.64,1.92,3.52,10.24,10.56
22Month,0,6.56,3.83,67.79,0.55,0,1.09,0,193.52,3.83,1.64,148.14,2.19,2.19,158.53,0,28.43,10.39,20.23,0.55,2.73,71.61,0,3.28,1.64,4.37,0.55,14.21,0.55,4.37,37.72,2.73,0,3.83,0.55,0,3.83
