stage,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Goblet.cell,Hepatocyte,Keratinocyte,Mt.rich.cell,Neural.progenitor.cell,Osteoblast,Retinal.cone.cell,Spermatocyte
72hpf,0,0,0,0,0,3.20937342439823,0,1.06979114146608,0,0,0
21Day,0,0,1.33853308820331,0,0,2.67706617640661,0,0,1.33853308820331,1.33853308820331,0
3Month,0.319949299554195,0.319949299554195,0,0,2.23964509687937,0,0,0,0,0,0.959847898662586
22Month,0,0.546654651197433,0,1.09330930239487,9.8397837215538,0,1.09330930239487,0,0,0,0
