stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,110.33,32.69,0,204.32,4.09,8.17,0,12.26,0,0,0,0,49.04,0,0,0,4.09,20.43,49.04,126.68,576.18,0,0,0,0,159.37,4274.38,8.17,0,0,65.38,0,0,0,0,0,0,0,0,0
72hpf,70.61,26.74,0,78.09,20.33,13.91,0,13.91,0,0,2.14,0,0,2.14,0,23.54,0,74.89,132.65,18.19,232.14,0,31.02,6.42,3.21,687.88,839.79,7.49,6.42,0,128.37,23.54,10.7,50.28,7.49,2.14,8.56,0,0,0
21Day,113.78,26.77,6.69,273.06,10.71,93.7,0,227.55,0,1.34,14.72,0,0,21.42,9.37,172.67,30.79,16.06,87,45.51,468.49,0,0,46.85,0,274.4,376.13,6.69,2.68,0,129.84,53.54,30.79,38.82,6.69,16.06,6.69,1.34,0,44.17
3Month,5.44,51.51,13.44,423.61,1.6,0,10.56,26.56,1.6,43.51,87.99,1.28,0,825.15,147.82,55.03,186.85,30.72,174.37,138.86,215.01,51.83,2.24,41.91,27.84,17.92,8.96,39.03,13.44,0,4.8,26.56,1837.15,4.16,2.88,0,4.16,68.15,177.89,158.05
22Month,1.64,98.94,20.23,208.28,3.28,0,21.87,25.69,1.09,34.44,173.84,112.06,0,2283.38,80.9,182.58,241.62,7.11,61.23,245.45,327.45,14.21,37.17,36.63,2.19,19.13,6.01,63.41,20.77,7.65,5.47,6.01,431.31,14.76,13.12,0,3.28,12.57,0,67.79
