stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Ionocyte,Mesenchymal.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Spermatocyte
24hpf,0,0,0,0,0,4.08640457285017,0,0,4.08640457285017,0
72hpf,0,1.06979114146608,0,1.06979114146608,5.34895570733039,0,0,0,1.06979114146608,0
21Day,0,0,0,0,4.01559926460992,0,0,2.67706617640661,0,0
3Month,0,0,0,0,0,0,0.319949299554195,0.319949299554195,0,0.319949299554195
22Month,0.546654651197433,0,1.09330930239487,0,0,0,0,0,0,0
