stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,20.43,0,0,0,0,4.09,81.73,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,1.07,0,8.56,7.49,0,0,0,0,0,0,0,2.14,0,5.35,14.98,2.14,9.63,0,3.21,0,3.21,56.7,46,0,1.07,0,14.98,1.07,0,1.07,1.07,3.21,3.21,0,0,0
21Day,8.03,1.34,1.34,40.16,14.72,0,14.72,0,0,0,0,0,9.37,2.68,4.02,5.35,9.37,30.79,0,0,2.68,0,16.06,9.37,0,2.68,0,6.69,5.35,0,5.35,1.34,10.71,2.68,0,0,1.34
3Month,0,4.16,1.6,28.8,0,0.64,0,1.28,6.4,0,71.67,11.52,1.6,21.12,2.88,5.76,13.12,8.32,1.6,0,1.28,2.56,0.96,0,3.52,0.64,0,0.32,1.28,24.64,0.64,0,0,0,1.6,14.72,7.04
22Month,0,0.55,1.09,10.39,0,0,0.55,1.09,6.56,3.83,72.16,1.64,6.56,9.29,0.55,0,6.01,1.09,0,1.09,0,0,2.19,0,0.55,0.55,2.19,0,0,3.28,1.09,0,0,0,0.55,0,1.64
