stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,28.6,0,53.12,0,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,77.64,237.01,0,0,0,8.17,36.78,343.26,0,0,0,98.07,0,0,0,0,0,4.09,0,0,0
72hpf,46,135.86,0,22.47,37.44,23.54,0,0,0,0,5.35,0,1.07,0,2.14,0,8.56,35.3,14.98,577.69,0,0,20.33,1.07,133.72,99.49,1.07,1.07,0,2410.24,0,0,14.98,1.07,1.07,66.33,0,0,1.07
21Day,84.33,97.71,0,58.9,16.06,28.11,0,0,0,0,10.71,0,8.03,2.68,50.86,2.68,4.02,17.4,73.62,1189.96,5.35,0,121.81,1.34,113.78,65.59,5.35,6.69,0,1354.6,68.27,4.02,18.74,4.02,21.42,52.2,0,0,77.63
3Month,3.2,83.51,1.28,79.99,6.08,0,3.84,2.88,14.08,4.48,97.58,0.96,63.99,21.76,12.48,29.44,17.6,19.84,109.1,826.11,314.83,0.64,32.95,8,8.32,3.52,18.56,5.76,0,167.01,13.76,94.07,17.28,0,0,6.08,11.2,98.54,265.24
22Month,2.73,97.3,0.55,93.48,7.11,0,5.47,1.64,2.73,3.83,140.49,109.88,192.97,11.48,16.95,44.28,3.28,5.47,130.1,591.48,19.68,7.11,17.49,1.09,13.12,4.92,21.87,2.73,1.09,66.69,6.01,33.35,77.62,2.73,0,4.92,4.92,0.55,138.85
