stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,8.17280914570035,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0
72hpf,2.13958228293216,0,0,159.398880078446,3.20937342439823,5.34895570733039,0,0,0,0,0,0,22.4656139707876,102.699949580743,0,7.48853799026255,0,0,53.4895570733039,20.3260316878555,1.06979114146608,0,4.27916456586431,0,0,6.41874684879647,1.06979114146608,0,0
21Day,1.33853308820331,0,0,32.1247941168794,5.35413235281323,1.33853308820331,0,0,0,0,0,0,0,6.69266544101654,0,6.69266544101654,0,0,2.67706617640661,8.03119852921984,1.33853308820331,0,0,1.33853308820331,0,0,0,0,0
3Month,0,0,0,20.4767551714685,0,0,0.319949299554195,0.639898599108391,4.47929019375874,0.319949299554195,0.319949299554195,1.27979719821678,1.59974649777098,0.959847898662586,0.319949299554195,1.59974649777098,0,0.319949299554195,0,0,0,0,0,0,2.55959439643356,0,0,0.639898599108391,0.319949299554195
22Month,0,0.546654651197433,0.546654651197433,24.0528046526871,0,0,0.546654651197433,1.6399639535923,9.8397837215538,1.09330930239487,0.546654651197433,2.73327325598717,0,0,2.73327325598717,1.6399639535923,0.546654651197433,0,0,0,8.1998197679615,0.546654651197433,0,0,2.73327325598717,0,0,0,0.546654651197433
