stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Granulocyte,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,12.2592137185505,0,0,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,0,0,0,0,0,0,2.13958228293216,0,0,21.3958228293216,5.34895570733039,0,5.34895570733039,0,0,1.06979114146608,236.423842264003,3.20937342439823,3.20937342439823,0
21Day,0,0,0,1.33853308820331,0,0,0,1.33853308820331,0,0,0,0,1.33853308820331,0,0,12.0467977938298,2.67706617640661,0,0,2.67706617640661,0,0,96.3743823506381,0,0,1.33853308820331
3Month,0.319949299554195,0.319949299554195,3.51944229509615,0,0,0,2.87954369598776,0,3.51944229509615,0.639898599108391,0.959847898662586,0,0,0,0.639898599108391,1.59974649777098,0,0.319949299554195,0,0,0.959847898662586,0,23.3562988674563,0,0.319949299554195,0
22Month,0,0,1.6399639535923,0,1.6399639535923,2.18661860478973,11.4797476751461,1.09330930239487,4.37323720957947,0,0,1.09330930239487,0.546654651197433,0.546654651197433,0,2.18661860478973,0,2.18661860478973,0,0,0.546654651197433,0,170.556251173599,0,0.546654651197433,0.546654651197433
