stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,24.52,0,0,0,0,0,0,0,4.09,0,0,0,0,8.17,4.09,12.26,36.78,0,0,0,0,32.69,155.28,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,8.56,0,31.02,3.21,6.42,0,0,0,0,0,0,0,0,1.07,0,22.47,55.63,1.07,16.05,0,3.21,1.07,1.07,111.26,21.4,1.07,0,0,19.26,0,0,0,8.56,17.12,35.3,7.49,0,0,0
21Day,12.05,4.02,0,57.56,2.68,10.71,0,0,0,0,0,0,2.68,1.34,14.72,20.08,2.68,40.16,0,44.17,0,0,5.35,0,103.07,6.69,1.34,0,0,16.06,18.74,0,1.34,2.68,36.14,183.38,10.71,0,0,12.05
3Month,0.64,86.39,3.84,111.66,1.6,0,2.88,0,57.91,7.04,0,0,1329.39,12.8,4.16,182.05,7.68,33.59,8.32,33.59,7.68,2.88,22.72,4.16,6.4,0.64,15.68,6.08,0,2.24,17.92,0.32,413.05,2.88,0,0.32,1.28,8.64,107.5,34.23
22Month,1.09,124.64,1.09,31.71,1.64,0,4.92,0.55,4.37,2.19,34.99,0,1521.34,3.83,2.73,14.21,4.92,7.65,6.56,30.07,0,67.24,3.83,0,14.21,0.55,1.64,4.92,2.73,0,1.64,0,9.29,2.19,3.83,0,1.09,1.64,0,4.92
