stage,Enterocyte,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Smooth.muscle.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,0,0,0,3.20937342439823,0,0,0,0,3.20937342439823,0,0,1.06979114146608,0
21Day,0,6.69266544101654,0,0,0,0,4.01559926460992,0,1.33853308820331,0,1.33853308820331,0,0,0,2.67706617640661,0
3Month,0.319949299554195,7.0388845901923,0.319949299554195,2.55959439643356,0.319949299554195,0.639898599108391,5.75908739197552,0.319949299554195,3.83939159465034,0.639898599108391,3.19949299554195,0,0,2.55959439643356,0,0.319949299554195
22Month,0,1.09330930239487,0,9.29312907035637,0,1.09330930239487,0,0.546654651197433,2.73327325598717,0,0.546654651197433,0,0,1.09330930239487,0,0
