stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,0,0,12.26,4.09,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,4.28,0,2.14,0,0,0,0,0,0,0,0,1.07,0,1.07,1.07,1.07,2.14,0,0,2.14,249.26,22.47,5.35,0,0,0,52.42,0,0,1.07,2.14,0,0,0,0,0
21Day,1.34,0,0,4.02,1.34,4.02,0,0,0,0,0,0,0,0,2.68,0,0,4.02,8.03,4.02,0,0,4.02,155.27,24.09,1.34,1.34,0,0,8.03,5.35,0,5.35,0,0,0,0,0,1.34
3Month,0,14.72,4.8,89.91,0.64,0,3.2,1.28,0.32,15.68,31.36,16,112.3,74.87,3.84,36.47,44.15,33.59,25.92,55.35,8.64,0.64,13.44,10111.36,6.08,1.6,13.76,3.2,0,2.24,40.31,0.64,190.37,8.32,0.32,0.32,11.52,68.79,23.68
22Month,0,0.55,0,7.65,0,0,0.55,0,0,0,14.76,1.09,26.24,2.19,1.09,4.92,3.83,1.09,5.47,6.01,0.55,0.55,0.55,89.1,1.09,0,9.84,0,1.09,0,0.55,0,122.45,0,0.55,0,0,0.55,2.19
