stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,12.26,0,8.17,0,0,0,0,0,0,0,28.6,0,0,0,0,4.09,4.09,8.17,20.43,0,0,0,0,20.43,110.33,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,4.28,1.07,0,0,0,0,0,0,0,0,0,2.14,0,2.14,5.35,2.14,10.7,0,1.07,1.07,0,71.68,25.67,0,1.07,6.42,2.14,0,2.14,1.07,1.07,0,0,0,0
21Day,4.02,0,0,20.08,0,2.68,0,1.34,0,0,0,0,1.34,1.34,2.68,0,0,17.4,0,36.14,0,0,0,0,24.09,9.37,0,0,9.37,8.03,0,4.02,0,2.68,1.34,0,0,2.68
3Month,0,0.32,1.6,14.4,0.32,0,1.28,0.32,3.52,3.52,0.32,0,334.67,3.2,0.32,8.32,1.92,3.52,1.92,8,1.92,0.32,1.92,1.6,0.32,0.32,0.96,1.28,0,1.92,12.16,0.32,0,0,0.32,0.96,2.88,1.92
22Month,0,3.28,1.64,18.59,0.55,0,1.64,0.55,1.64,15.85,5.47,0,612.25,4.37,2.73,8.75,2.19,1.09,3.28,10.93,0.55,14.21,2.73,0,3.83,0,3.28,1.64,0.55,0.55,1.64,3.83,0.55,0,0,0.55,0,1.64
