stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
72hpf,0,8.55832913172862,0,0,0,3.20937342439823,0,0,1.06979114146608,0
21Day,1.33853308820331,1.33853308820331,0,1.33853308820331,1.33853308820331,28.1091948522695,1.33853308820331,1.33853308820331,0,8.03119852921984
22Month,0,0,1.6399639535923,0,0,1.09330930239487,0,0,0,0
