stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.06979114146608,1.06979114146608,0,0,0,0,4.27916456586431,0,0,0,10.6979114146608,0,1.06979114146608,0,0,0,0
21Day,1.33853308820331,0,0,0,0,0,0,0,0,0,4.01559926460992,0,0,0,1.33853308820331,1.33853308820331,0,1.33853308820331,0,0
3Month,0,0,0.319949299554195,0.319949299554195,0,0,0,0,0.319949299554195,0,1.59974649777098,0.319949299554195,0.319949299554195,0,0,0,0.319949299554195,0,1.59974649777098,0.319949299554195
22Month,0,0.546654651197433,0,0.546654651197433,0,1.09330930239487,1.09330930239487,0.546654651197433,0,0,1.6399639535923,0.546654651197433,0,0,0,0,0,0,0,0.546654651197433
