stage,Hepatocyte,Immune.cell,Mesenchymal.cell,Neural.cell,Osteoblast
72hpf,0,0,0,1.06979114146608,0
21Day,0,0,0,0,2.67706617640661
3Month,0.639898599108391,0,0.319949299554195,0,0
22Month,0.546654651197433,0.546654651197433,0,0,0
