stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,8.17,0,0,0,4.09,8.17,106.25,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,8.56,2.14,0,5.35,0,2.14,0,1.07,0,0,0,0,0,2.14,0,2.14,10.7,3.21,12.84,0,1.07,2.14,1.07,90.93,38.51,0,0,11.77,0,0,5.35,0,0,1.07,0,0,0
21Day,13.39,1.34,0,41.49,1.34,17.4,0,12.05,0,4.02,0,2.68,0,14.72,4.02,5.35,21.42,8.03,40.16,0,0,1.34,1.34,50.86,24.09,0,1.34,14.72,1.34,0,2.68,6.69,4.02,0,0,0,4.02
3Month,0,0.64,0.32,5.76,0,0,0.32,0,0.64,2.88,0,6.08,1.28,0,2.24,0.96,3.2,2.56,1.92,0.64,0,0.32,0.32,0.32,0,0.64,0,0.32,0,1.6,0,0,0,0,0.64,1.28,0.96
22Month,0,0,0,2.73,0,0,0,1.09,0.55,3.28,2.73,18.04,1.09,1.09,3.28,0,0,2.19,1.64,0,1.09,1.09,0,0,0.55,0.55,0,1.09,0,0,0,0.55,0,0,0.55,0,0.55
