stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
72hpf,1.06979114146608,0,1.06979114146608,0,0,0,0,0,0,4.27916456586431,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,1.33853308820331,0,1.33853308820331,0,0,0,0,0
3Month,0,1.59974649777098,0,0.319949299554195,0.959847898662586,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0,0.639898599108391,6.07903669152971,0.319949299554195,39.9936624442744,0.319949299554195
22Month,0,0,0,0,2.73327325598717,0,0,0,0,0,0.546654651197433,0,0,0,0,0,0
