stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Muscle.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
72hpf,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,0,0
3Month,0.639898599108391,0.639898599108391,0.959847898662586,0.639898599108391,0.319949299554195,0.639898599108391,0.319949299554195,0.319949299554195,0,0,0.319949299554195,63.3499613117307,0.319949299554195,5.75908739197552,0.319949299554195
