stage,Cardiomyocyte,Erythrocyte,Granulocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0
72hpf,0,1.06979114146608,0,0,0,1.06979114146608,1.06979114146608,2.13958228293216,10.6979114146608,2.13958228293216,0,0
21Day,1.33853308820331,2.67706617640661,0,1.33853308820331,0,0,0,4.01559926460992,5.35413235281323,1.33853308820331,2.67706617640661,0
3Month,0,0,0.319949299554195,0,0.639898599108391,0,0,0,0,0,0,0.639898599108391
