stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,179.8,32.69,0,208.41,24.52,4.09,0,4.09,0,0,0,4.09,4.09,0,0,0,16.35,40.86,40.86,588.44,0,0,0,0,192.06,5569.77,0,0,0,53.12,0,0,0,0,0,32.69,0,0,0
72hpf,134.79,41.72,0,99.49,37.44,32.09,0,1.07,1.07,1.07,0,0,0,0,4.28,0,36.37,113.4,5.35,411.87,0,5.35,12.84,4.28,2643.45,2426.29,3.21,16.05,0,286.7,4.28,3.21,131.58,3.21,5.35,31.02,0,0,0
21Day,66.93,6.69,0,109.76,8.03,18.74,0,13.39,0,8.03,1.34,0,4.02,1.34,10.71,10.71,29.45,28.11,6.69,187.39,0,0,17.4,0,400.22,339.99,4.02,5.35,0,46.85,33.46,2.68,22.76,0,14.72,10.71,0,0,8.03
3Month,0,2.88,3.2,42.23,0.32,0,0.64,0.32,7.68,45.43,0,0,10.24,3.84,3.2,24.96,4.8,5.76,13.12,10.88,0.96,0,2.56,12.16,3.2,1.92,2.88,2.88,0,0.64,1.6,30.72,0,0.32,0,0,6.4,2.88,3.2
22Month,0.55,7.65,1.09,37.17,0,0,0.55,3.28,7.65,104.41,17.49,0,118.08,2.73,2.73,55.76,1.64,0.55,9.84,13.12,0,3.83,4.92,0,2.19,2.73,7.11,2.73,19.68,0,0.55,20.23,0.55,1.64,0,0,0.55,0,1.64
