stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2592137185505,0,0,0,0,0,0,0
72hpf,1.06979114146608,2.13958228293216,1.06979114146608,0,0,0,0,0,0,0,3.20937342439823,0,2.13958228293216,0,262.098829659189,3.20937342439823,0,1.06979114146608,0,1.06979114146608,1.06979114146608,1.06979114146608,0
21Day,1.33853308820331,0,4.01559926460992,8.03119852921984,1.33853308820331,0,0,1.33853308820331,1.33853308820331,1.33853308820331,0,0,12.0467977938298,0,139.207441173144,2.67706617640661,2.67706617640661,1.33853308820331,1.33853308820331,0,1.33853308820331,0,1.33853308820331
3Month,0,0,0,0,0,0,0.319949299554195,0,0,0,0,0,0,0.319949299554195,0,0.319949299554195,0,0,0,0,0,0,0
22Month,0,0,0,0,0,0.546654651197433,0,0,0,0,0,1.09330930239487,0,0,0,0,0,0,0,0,0,0,0
