stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56,4.28,0,0,0,0,0,16.05,2.14,0,0,0,0,0
21Day,4.02,0,0,5.35,0,4.02,0,0,0,0,0,1.34,0,0,0,0,1.34,5.35,1.34,4.02,0,0,2.68,0,10.71,1.34,0,1.34,0,1.34,1.34,195.43,0,0,0,0,4.02,1.34
3Month,4.48,12.48,11.2,162.21,0.32,0,8,1.28,0.64,27.84,56.95,0.96,213.41,85.43,7.36,87.35,20.16,51.83,50.23,58.87,15.68,0.64,13.44,31.67,20.48,2.88,16.96,10.56,0,3.84,85.75,13434.35,7.36,0.64,1.6,45.75,1133.26,41.59
22Month,0,2.73,3.28,11.48,0,0,1.09,0,0,3.28,9.29,1.64,68.88,3.83,0,21.87,0,1.09,9.29,13.67,2.19,3.83,0.55,1.64,2.73,0.55,2.19,4.92,63.96,3.83,5.47,2581.3,6.01,0,0,0,1.09,5.47
