stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,245.18,0,0,0,0,0,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,8.17,36.78,4.09,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,17.12,3.21,0,185.07,21.4,9.63,0,3.21,0,0,0,0,0,0,1.07,0,36.37,60.98,7.49,26.74,0,2.14,0,0,2383.49,90.93,2.14,0,0,27.81,0,0,0,31.02,90.93,139.07,5.35,0,0,0
21Day,17.4,0,6.69,210.15,6.69,21.42,0,4.02,0,1.34,0,0,2.68,0,6.69,26.77,5.35,40.16,10.71,45.51,0,0,4.02,0,638.48,56.22,1.34,2.68,0,26.77,33.46,0,1.34,6.69,38.82,172.67,2.68,0,0,6.69
3Month,1.6,8.64,38.71,557.99,6.4,0,1.28,0,78.39,11.2,0.32,0,41.27,11.52,0.64,518,9.28,199.01,8.96,16.64,7.68,0.32,1.92,5.76,78.71,3.52,17.28,6.4,0,2.24,9.6,0.32,39.35,3.52,0,0,1.6,7.36,155.82,8.64
22Month,0,7.65,45.92,204.45,1.64,0,4.37,0.55,61.23,12.57,3.28,0,90.74,1.64,7.11,615.53,2.73,51.39,10.39,24.6,0,3.83,2.73,1.09,102.77,2.19,15.85,8.75,1.09,1.64,1.09,0,11.48,8.2,0.55,0,0.55,1.09,0,2.19
