stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Oligodendrocyte,Smooth.muscle.cell
72hpf,0,0,0,0,0,0,1.06979114146608,1.06979114146608,0
21Day,4.01559926460992,0,0,0,1.33853308820331,1.33853308820331,0,0,0
3Month,0,0,0,0,0,1.91969579732517,0,0,0
22Month,0,2.18661860478973,0.546654651197433,0.546654651197433,0,1.6399639535923,0,0,0.546654651197433
