stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,8.17280914570035,0,0
72hpf,0,0,0,0,1.06979114146608,0,0,1.06979114146608,0,0,0
21Day,0,0,0,0,1.33853308820331,0,0,0,0,0,0
3Month,0,0.319949299554195,0.639898599108391,0.639898599108391,0,0.319949299554195,0,0,0,0.639898599108391,0.319949299554195
22Month,0.546654651197433,0,0.546654651197433,0,0,0,0.546654651197433,0,0,0,0
