stage,Epithelial.cell,Immune.cell,Macrophage,Mesenchymal.cell,Neural.cell,Osteoblast,Retinal.cell,Retinal.cone.cell,T.cell
24hpf,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,0,3.20937342439823,0,0,0,0
21Day,0,0,0,1.33853308820331,0,0,18.7394632348463,45.5101249989124,1.33853308820331
3Month,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0,0,0,0
