stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,4.09,0,65.38,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,40.86,73.56,0,0,0,0,36.78,543.49,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,21.4,6.42,0,23.54,4.28,47.07,0,1.07,0,0,0,0,0,1.07,0,11.77,33.16,6.42,29.95,0,4.28,1.07,1.07,373.36,85.58,1.07,5.35,33.16,1.07,0,0,12.84,1.07,2.14,5.35,0,0,0
21Day,45.51,8.03,6.69,82.99,8.03,78.97,0,16.06,0,1.34,0,1.34,4.02,38.82,8.03,16.06,22.76,22.76,124.48,0,0,10.71,1.34,149.92,48.19,6.69,6.69,32.12,14.72,0,0,17.4,8.03,12.05,2.68,0,0,10.71
3Month,0.32,0.96,0.96,18.56,0,0,1.28,0,3.2,9.28,0,42.23,4.8,0.32,12.16,2.24,6.72,5.12,5.12,0.64,0.32,1.28,2.24,1.28,0.96,0.96,0.64,0,0,0.32,9.6,0,0,0,0,3.84,2.24,7.68
22Month,1.09,0.55,2.19,8.75,0,0,0,0.55,1.09,20.77,3.28,59.04,1.09,1.64,11.48,0.55,0.55,8.2,2.19,0,2.73,1.09,0,1.09,0,0,0,0,0.55,0,0.55,0.55,0.55,0,0,0,0,3.28
