stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2112.67,935.79,0,3526.57,65.38,77.64,0,16.35,0,0,44.95,0,106.25,4.09,0,4.09,4.09,612.96,1332.17,4613.55,5357.28,0,4.09,0,4.09,2733.8,36397.61,40.86,0,0,890.84,0,0,0,0,0,0,228.84,0,0,0
72hpf,837.65,494.24,0,1882.83,391.54,271.73,0,68.47,0,0,75.96,1.07,2.14,3.21,0,96.28,4.28,492.1,5569.33,2112.84,3427.61,0,87.72,116.61,55.63,22656.04,9333.93,28.88,234.28,0,3734.64,44.93,0,3.21,1340.45,63.12,70.61,201.12,0,0,3.21
21Day,702.73,275.74,91.02,8538.5,179.36,675.96,0,344,1.34,44.17,334.63,4.02,0,96.37,234.24,1781.59,305.19,360.07,9810.11,3438.69,2524.47,1.34,10.71,431.01,16.06,6228.19,2652.97,66.93,186.06,0,1303.73,523.37,0,20.08,307.86,133.85,277.08,65.59,32.12,0,2205.9
3Month,55.35,1083.67,177.57,7339,56.95,0,87.35,111.66,35.83,998.88,6536.56,17.92,0,4182.06,8880.83,545.51,1845.47,533.68,1973.13,10218.22,2995.69,1450.65,7.36,732.36,351.94,195.81,48.31,139.82,190.05,0,255.32,209.25,28.16,640.22,45.75,10.24,0.32,39.35,929.13,215.97,6610.79
22Month,34.99,3084.23,327.45,8050.58,73.25,0,241.62,183.13,25.69,1075.82,16297.96,3821.66,0,21632.76,3944.11,1242.55,2512.42,336.19,1532.27,12369.7,5886.92,243.26,269.5,682.77,37.72,173.29,71.61,215.93,153.61,69.43,143.22,84.18,2.73,170.56,271.69,82.54,0,26.79,443.88,2.19,4403.85
