stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,829.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,0,0,0,0,4.09,69.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3567.75,3.21,0,17.12,2.14,23.54,0,1.07,0,0,0,0,0,1.07,1.07,42.79,48.14,8.56,34.23,0,0,1.07,4.28,222.52,115.54,1.07,0,0,50.28,2.14,0,0,12.84,0,3.21,2.14,0,0,0
21Day,1916.78,6.69,12.05,66.93,6.69,54.88,0,2.68,1.34,0,0,24.09,2.68,22.76,538.09,8.03,34.8,14.72,104.41,0,0,9.37,0,123.15,41.49,1.34,1.34,0,25.43,24.09,0,0,4.02,2.68,17.4,1.34,0,0,13.39
3Month,198.69,14.72,61.11,159.33,0.64,0,22.4,2.56,64.63,43.51,0.96,5928.98,64.63,4.48,2682.45,23.36,55.99,26.24,61.11,12.48,8.64,32.31,21.76,6.72,2.24,7.04,10.88,0,3.52,103.34,0.32,33.59,3.84,0.32,0,0.32,25.6,25.6,51.51
22Month,150.33,10.39,129.56,44.28,0,0,7.65,0,77.08,26.24,16.95,3095.16,15.31,3.28,4365.04,2.73,4.92,26.24,33.35,0.55,75.44,12.03,1.09,2.19,1.09,4.92,6.56,3.83,0.55,4.92,0,5.47,5.47,3.28,0,0,0.55,0,9.29
