stage,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte
24hpf,4.08640457285017,0,0,0,0,0,0,0,4.08640457285017,0,4.08640457285017,0,0,0,0,8.17280914570035,0,0,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,2.13958228293216,0,0,0,0,0,1.06979114146608,1.06979114146608,3.20937342439823,0,0,0,96.281202731947,3.20937342439823,0,0,0,0,5.34895570733039,1.06979114146608,1.06979114146608,0,0
21Day,0,1.33853308820331,0,0,2.67706617640661,0,0,0,1.33853308820331,0,2.67706617640661,0,1.33853308820331,0,36.1403933814893,0,0,1.33853308820331,0,0,5.35413235281323,9.36973161742315,0,1.33853308820331,0
3Month,2.87954369598776,0.319949299554195,0,0.319949299554195,6.07903669152971,0.639898599108391,0.319949299554195,0.959847898662586,1.59974649777098,0.319949299554195,0,0.319949299554195,0,0.959847898662586,0,0,1.27979719821678,0,0.639898599108391,0.959847898662586,0,0,0,0,0.319949299554195
22Month,0.546654651197433,0,0,0,4.9198918607769,0,0,0,0,0.546654651197433,1.09330930239487,0,0.546654651197433,0,0,0,0,0,0,0,0,0,0,0,0
