stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,4.09,0,0,0,0,12.26,12.26,0,0,4.09,0,0,0,0,4.09,0,0,0
72hpf,6.42,0,0,2.14,2.14,2.14,0,0,0,0,0,0,0,0,0,4.28,2.14,0,5.35,0,1.07,0,0,29.95,4.28,0,0,4.28,0,0,1.07,0,0,0,0,0
21Day,8.03,0,1.34,13.39,1.34,5.35,0,1.34,0,0,0,0,0,4.02,1.34,0,2.68,0,14.72,0,0,1.34,0,24.09,5.35,1.34,1.34,2.68,2.68,0,1.34,1.34,0,0,0,0
3Month,0,0.32,0.96,7.04,0,0,0.32,0,1.28,1.92,0,21.76,0.32,0.64,3.84,0.96,2.56,4.16,5.12,0.32,0,0.64,0.64,0,0,0.96,0,0,1.28,3.84,0.32,0,0,0.64,2.56,1.6
22Month,1.09,0.55,0,2.73,0,0,0,0,2.19,1.09,1.09,42.09,2.19,0,4.37,0.55,0.55,3.28,2.19,0,1.64,0,0,0,0,0,0,0.55,0.55,1.09,0,0,0,0,0,0.55
