stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,1.07,0,4.28,0,0,0,0,0,0,0,0,0,0,0,0,5.35,6.42,0,0,0,0,0,3.21,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,5.35,0,14.72,0,5.35,0,0,0,0,0,0,0,1.34,0,0,9.37,4.02,2.68,0,0,4.02,0,0,0,0,0,0,1.34,2.68,1.34,0,0,1.34,0,0,0,0
3Month,0.96,10.24,2.24,70.71,0,0,2.56,4.16,7.04,15.04,0,450.17,20.16,10.56,61.43,3.52,21.12,56.95,18.24,5.76,0.96,4.16,3.2,5.76,0.96,3.52,0.64,0,1.28,6.08,18.88,0,0,0,0,12.48,8.32,17.6
22Month,0.55,15.31,3.28,30.61,0.55,0,0,0.55,3.83,26.24,10.39,337.83,8.2,14.76,42.64,1.09,5.47,48.11,17.49,0,0.55,6.56,0,2.19,0,5.47,0,1.64,0.55,0.55,13.12,1.09,0.55,0,0.55,4.37,0,10.39
