stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,0,0,4.09,0,0,0,0,0,4.09,12.26,24.52,0,0,0,0,8.17,126.68,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,4.28,1.07,0,4.28,0,9.63,0,1.07,0,1.07,0,0,0,0,0,0,3.21,25.67,0,9.63,0,2.14,0,0,78.09,48.14,0,1.07,5.35,0,0,4.28,1.07,2.14,0,0,0
21Day,17.4,4.02,0,30.79,1.34,18.74,0,13.39,0,1.34,0,0,2.68,0,14.72,6.69,1.34,21.42,6.69,42.83,0,0,0,1.34,32.12,24.09,0,0,13.39,5.35,2.68,4.02,1.34,1.34,0,0,8.03
3Month,0.64,0.32,0,7.36,0,0,0.32,0.32,0.96,1.92,0,0,12.16,3.84,0.32,1.92,0.96,2.88,1.92,3.2,0,0.32,0.96,0.32,0,0,0.32,0,0,0.64,14.08,0,0,0,0.64,6.4,0.96
22Month,0,1.09,0.55,6.56,0,0,0.55,0.55,0.55,8.2,3.28,0,66.69,2.73,0.55,4.92,0,0.55,3.28,4.37,0.55,0.55,0,0.55,0,0.55,0.55,0,0.55,0,2.19,1.09,0.55,0,0,0,1.64
