stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,89.9,85.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,0,0,0,0,4.28,0,0,0,0,0,0,0,0,0,0,0,7.49,1.07,7.49,0,7.49,0,0,246.05,41.72,1.07,0,0,43.86,0,0,0,3.21,0,0,1.07,0,0,0
21Day,169.99,16.06,24.09,322.59,14.72,424.31,0,33.46,0,2.68,14.72,0,860.68,6.69,89.68,56.22,16.06,200.78,72.28,12171.28,84.33,5.35,293.14,1.34,469.83,182.04,9.37,5.35,0,19142.36,405.58,0,1.34,38.82,34.8,120.47,24.09,0,0,57.56
3Month,16.32,50.55,136.62,562.79,3.84,0,135.34,8,3.84,96.62,332.11,5.76,46548.78,219.17,576.55,625.82,106.22,192.61,264.28,5172.62,2310.03,52.79,191.33,78.71,58.87,5.44,35.19,54.39,0,27.2,561.51,1.6,109.42,20.16,2.24,0.32,1.6,97.9,70.71,169.89
22Month,71.61,323.07,303.39,693.16,9.29,0,535.17,21.32,3.28,124.09,566.88,198.44,237401.18,350.41,1413.65,920.57,82,114.8,636.31,4509.9,220.3,4492.95,281.53,9.84,59.04,7.65,77.08,208.82,179.3,31.71,275.51,0,83.09,65.6,115.34,2.73,2.73,39.91,0,272.78
