stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,0,0,0,0,151.2,453.59,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,64.19,5.35,0,22.47,9.63,48.14,0,1.07,0,1.07,0,0,0,1.07,0,12.84,103.77,4.28,52.42,0,3.21,1.07,0,5508.35,987.42,17.12,234.28,75.96,1.07,1.07,103.77,2.14,2.14,24.61,0,0,0
21Day,16.06,0,1.34,14.72,1.34,21.42,0,2.68,0,0,0,2.68,0,5.35,2.68,2.68,17.4,8.03,33.46,0,0,2.68,0,835.24,191.41,2.68,80.31,16.06,21.42,1.34,26.77,2.68,4.02,18.74,0,0,1.34
3Month,0,1.28,3.52,47.35,1.6,0,1.28,1.92,2.24,1.6,0,40.31,2.56,3.84,47.99,1.6,4.48,5.76,4.8,0,0,13.44,1.28,20.8,1.28,30.4,11.2,0.32,2.56,29.12,0.64,0,0,7.68,1.28,23.36,2.88
22Month,0.55,3.28,1.64,34.44,0.55,0,1.09,1.09,1.09,10.39,2.73,126.82,1.09,20.77,21.32,0.55,1.09,12.57,8.75,0.55,1.64,17.49,0,25.69,2.73,73.8,42.64,0,0,8.75,4.37,0,0,3.28,0,0,3.28
