stage,Epithelial.cell,Erythrocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Osteoblast,Primordial.germ.cell
24hpf,4.08640457285017,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,1.06979114146608,0,0,1.06979114146608,0
21Day,4.01559926460992,1.33853308820331,1.33853308820331,0,0,1.33853308820331,0,1.33853308820331
