stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,2697.03,130.76,12.26,4.09,0,0,0,0,73.56,89.9,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,16.05,1.07,0,13.91,3.21,13.91,0,1.07,0,0,0,0,0,0,0,0,1358.63,559.5,0,32.09,0,0,0,0,121.96,49.21,0,0,16.05,0,0,0,10.7,1.07,0,0,0,0,0
21Day,6.69,4.02,1.34,305.19,2.68,44.17,0,8.03,0,1.34,0,0,4.02,1.34,9.37,1.34,1836.47,216.84,4.02,40.16,0,0,6.69,0,61.57,68.27,1.34,0,21.42,13.39,0,0,5.35,1.34,2.68,0,0,0,2.68
3Month,0.96,2.56,2.56,110.06,2.24,0,0.32,0,0.32,5.12,17.92,0,69.75,20.48,1.28,35.51,1692.21,11.52,31.67,20.8,4.8,1.28,10.56,3.52,0.96,0.64,14.4,2.56,0.64,8.32,1.92,23.04,0.64,0,0,0.32,6.4,13.76,14.08
22Month,0,17.49,1.64,140.49,0.55,0,0.55,0.55,0,6.01,14.76,6.01,61.23,2.73,4.37,9.84,570.16,3.83,9.29,36.08,1.64,3.28,3.28,0,0.55,0,4.37,1.64,0,0.55,0,6.56,6.01,0.55,0,0,0.55,0,1.64
