stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0
72hpf,2.13958228293216,1.06979114146608,0,2.13958228293216,0,0,0,0,0,1.06979114146608,1.06979114146608,1.06979114146608,2.13958228293216,0,50.2801836489057,6.41874684879647,0,3.20937342439823,0,0,0,0
21Day,2.67706617640661,0,1.33853308820331,4.01559926460992,0,0,0,1.33853308820331,1.33853308820331,0,1.33853308820331,2.67706617640661,5.35413235281323,1.33853308820331,13.3853308820331,4.01559926460992,0,0,0,1.33853308820331,0,0
3Month,0,0,1.27979719821678,0,0.319949299554195,0.639898599108391,0.319949299554195,0,0.319949299554195,0.319949299554195,0,0,0.959847898662586,0,0,0,0.319949299554195,0,0.639898599108391,0,0.319949299554195,0.319949299554195
22Month,0,1.09330930239487,0,0,1.6399639535923,8.1998197679615,0,0,0.546654651197433,0,0,0.546654651197433,1.09330930239487,0,0,0,0,0,0,0,0,0
