stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Smooth.muscle.cell,T.cell
24hpf,4.08640457285017,0,4.08640457285017,0,0,0,0,0,0,0,0,8.17280914570035,0,0,0,0
72hpf,1.06979114146608,0,0,1.06979114146608,0,0,0,0,1.06979114146608,2.13958228293216,1.06979114146608,0,0,4.27916456586431,0,0
21Day,0,0,0,0,0,0,0,2.67706617640661,0,2.67706617640661,0,0,1.33853308820331,0,0,0
3Month,0,0.319949299554195,0,0,0.319949299554195,0.319949299554195,0.319949299554195,1.91969579732517,0.319949299554195,0,0,0,0,0,0.319949299554195,0.319949299554195
