stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,12.26,0,16.35,0,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,77.64,20.43,0,0,0,0,20.43,114.42,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,11.77,0,14.98,2.14,21.4,0,1.07,0,0,0,0,0,0,0,0,9.63,51.35,8.56,19.26,0,1.07,0,0,118.75,52.42,0,1.07,0,18.19,0,0,4.28,2.14,2.14,0,0,0
21Day,16.06,2.68,0,70.94,1.34,29.45,0,5.35,0,0,4.02,0,5.35,5.35,10.71,13.39,5.35,25.43,16.06,34.8,0,0,8.03,0,42.83,16.06,1.34,0,0,22.76,6.69,0,1.34,4.02,1.34,0,0,17.4
3Month,0.64,9.6,2.24,63.03,0.32,0,1.28,1.6,0.64,13.12,37.11,0,115.82,25.28,2.24,29.12,6.4,23.04,26.24,14.4,2.24,0,4.48,4.16,0.96,0,2.24,0.96,0,0,3.2,12.16,0.64,0,0.32,7.04,18.56,28.16
22Month,0.55,21.87,4.37,21.87,0,0,2.19,1.09,0,7.65,59.59,20.23,175.48,18.04,3.83,65.6,2.73,6.56,32.8,20.23,0,3.83,5.47,0,1.64,1.09,3.83,2.73,1.09,2.73,0.55,1.64,3.28,1.09,0.55,1.09,0,15.31
