stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,73.56,4.09,0,0,0,0,0,0,4.09,0,0,0,0,12.26,0,8.17,400.47,0,0,0,12.26,4.09,155.28,0,0,16.35,0,0,0,0,0,0,0,0,0
72hpf,23.54,4.28,0,310.24,35.3,13.91,0,0,0,0,0,0,0,0,0,0,3.21,955.32,1.07,712.48,0,0,1.07,1.07,78.09,49.21,2.14,2.14,502.8,2.14,0,11.77,0,0,2.14,0,0,0
21Day,13.39,0,2.68,255.66,8.03,21.42,0,2.68,0,2.68,0,0,1.34,0,5.35,1.34,1.34,112.44,2.68,922.25,2.68,1.34,5.35,0,28.11,16.06,2.68,0,144.56,36.14,5.35,9.37,6.69,5.35,4.02,0,0,2.68
3Month,0.64,6.72,0.32,197.73,2.56,0,3.2,0,1.92,7.36,0,0,17.92,5.12,0,7.68,4.16,372.1,4.8,136.3,38.39,0,1.92,4.48,1.6,0,2.56,0,0.32,4.8,64.63,0.32,0,0,0.64,2.56,14.08,11.2
22Month,0,6.01,1.09,37.17,0,0,1.64,0,0,5.47,3.28,0,57.95,1.09,1.64,6.01,0.55,44.28,7.65,115.34,5.47,1.09,1.09,0,1.09,0.55,8.75,1.09,0,0,38.27,1.64,0,0,1.09,0.55,0,4.92
