stage,Enterocyte,Erythrocyte,Hepatocyte,Keratinocyte,Muscle.cell,Neural.cell,Neural.progenitor.cell,Radial.glia
24hpf,0,0,0,0,0,0,8.17280914570035,0
72hpf,0,1.06979114146608,0,0,0,0,1.06979114146608,1.06979114146608
21Day,0,0,0,0,0,1.33853308820331,0,1.33853308820331
3Month,0.319949299554195,0,1.91969579732517,0,0,0,0,0
22Month,0,0,3.2799279071846,0.546654651197433,0.546654651197433,0,0,0
