stage,Granulocyte,Hepatocyte,Immune.cell,Neural.cell,Neural.progenitor.cell
72hpf,0,0,0,0,1.06979114146608
3Month,0.319949299554195,0,0.319949299554195,9.59847898662586,0
22Month,0,3.2799279071846,0,0,0
