stage,Endothelial.cell,Hepatocyte,Nephron.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,4.08640457285017,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,0
3Month,0,0.639898599108391,0.319949299554195,0,0.319949299554195,1.27979719821678,0.319949299554195
