stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Macrophage,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Spermatocyte
24hpf,0,0,0,4.08640457285017,0,0,0,0,0,0,4.08640457285017,0,0
72hpf,2.13958228293216,2.13958228293216,0,0,0,0,0,0,0,0,0,0,0
21Day,6.69266544101654,0,0,0,0,0,0,0,1.33853308820331,4.01559926460992,0,1.33853308820331,0
3Month,0,0,0.639898599108391,0,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0,0,0,0.959847898662586
22Month,0,0,0,0,0,0.546654651197433,0,0.546654651197433,0,0.546654651197433,0,0,0
